date,lux1,lux2,lux3,lux4,weather_condition,season,lux_diff_1_2,lux_ratio_1_3,lux1_moving_avg,lux1_weather_interaction,light1,light2,light3,light4,light5,light6,light7,light8,light9
2024-09-18,271,406,971,949,0,1,-135,0.27909371781668385,268.6666666666667,0,51,32,65,24,9,19,93,35,83
2024-09-18,534,437,391,175,1,0,97,1.3657289002557544,337.3333333333333,534,47,20,89,7,12,88,55,85,80
2024-09-18,577,413,434,538,1,0,164,1.3294930875576036,460.6666666666667,577,19,79,13,73,99,34,44,94,75
2024-09-18,201,174,831,831,1,0,27,0.24187725631768953,437.3333333333333,201,1,78,37,31,72,23,64,97,49
2024-09-18,965,378,215,959,2,1,587,4.488372093023256,581.0,1930,87,56,97,16,13,39,2,87,99
2024-09-18,623,275,924,798,0,1,348,0.6742424242424242,596.3333333333334,0,30,68,7,78,99,76,21,72,73
2024-09-18,374,995,148,388,2,1,-621,2.527027027027027,654.0,748,26,69,99,78,9,51,71,1,81
2024-09-18,712,761,784,639,1,0,-49,0.9081632653061225,569.6666666666666,712,1,66,20,47,39,38,55,84,29
2024-09-18,143,372,181,990,2,1,-229,0.7900552486187845,409.6666666666667,286,77,47,55,62,22,67,17,33,71
2024-09-18,916,936,933,791,1,0,-20,0.9817792068595927,590.3333333333334,916,3,75,45,39,98,60,24,26,76
2024-09-18,116,719,432,352,2,0,-603,0.26851851851851855,391.6666666666667,232,12,99,42,83,54,75,47,36,94
2024-09-19,429,750,656,225,2,0,-321,0.6539634146341463,487.0,858,99,32,91,14,62,80,83,70,69
2024-09-19,668,961,434,276,1,0,-293,1.5391705069124424,404.3333333333333,668,34,35,45,98,70,64,30,21,53
2024-09-19,922,882,631,136,2,0,40,1.4611727416798732,673.0,1844,71,32,47,5,41,61,29,67,70
2024-09-19,596,958,320,509,0,1,-362,1.8625,728.6666666666666,0,65,30,69,93,98,80,79,13,84
2024-09-19,914,388,734,710,2,1,526,1.2452316076294279,810.6666666666666,1828,5,20,83,62,65,1,65,97,50
2024-09-19,111,823,845,709,2,0,-712,0.13136094674556212,540.3333333333334,222,30,26,30,7,78,5,80,22,27
2024-09-19,417,992,832,226,0,1,-575,0.5012019230769231,480.6666666666667,0,9,90,32,94,72,74,9,43,63
2024-09-19,691,371,422,582,1,1,320,1.6374407582938388,406.3333333333333,691,20,71,43,31,46,42,70,88,84
2024-09-19,315,165,950,267,0,0,150,0.33157894736842103,474.3333333333333,0,73,61,70,44,80,81,58,64,20
2024-09-19,438,582,102,691,2,0,-144,4.294117647058823,481.3333333333333,876,22,95,7,51,51,39,50,78,87
2024-09-19,875,347,793,393,1,1,528,1.1034047919293821,542.6666666666666,875,2,25,72,78,17,88,8,95,26
2024-09-19,760,255,305,944,2,1,505,2.4918032786885247,691.0,1520,31,65,1,81,78,38,53,77,26
2024-09-19,180,146,931,737,2,1,34,0.1933404940923738,605.0,360,19,11,16,12,17,27,61,60,76
2024-09-19,826,553,139,442,0,1,273,5.942446043165468,588.6666666666666,0,73,21,51,23,23,79,80,84,49
2024-09-19,584,300,158,409,0,0,284,3.6962025316455698,530.0,0,28,16,44,39,22,62,8,54,28
2024-09-19,473,759,673,761,1,1,-286,0.7028231797919762,627.6666666666666,473,51,6,36,13,11,63,8,70,38
2024-09-19,809,223,743,627,1,0,586,1.088829071332436,622.0,809,45,67,41,91,22,11,23,99,56
2024-09-19,299,100,606,639,1,0,199,0.4933993399339934,527.0,299,33,36,43,74,20,40,38,84,91
2024-09-19,636,858,671,518,2,1,-222,0.9478390461997019,581.3333333333334,1272,83,37,80,69,63,28,74,49,36
2024-09-19,565,954,983,543,0,1,-389,0.5747711088504578,500.0,0,60,95,37,61,89,22,7,11,92
2024-09-19,188,739,942,784,0,1,-551,0.19957537154989385,463.0,0,71,10,98,88,71,84,24,78,63
2024-09-19,367,290,221,657,0,0,77,1.660633484162896,373.3333333333333,0,70,0,93,60,93,79,65,14,47
2024-09-20,754,678,578,939,1,0,76,1.3044982698961938,436.3333333333333,754,69,24,5,0,33,50,9,16,21
2024-09-20,670,615,718,335,0,0,55,0.9331476323119777,597.0,0,10,41,67,88,1,44,23,33,99
2024-09-20,588,541,195,538,0,0,47,3.0153846153846153,670.6666666666666,0,81,51,50,65,68,89,79,34,29
2024-09-20,976,914,958,313,0,1,62,1.0187891440501045,744.6666666666666,0,92,23,34,31,30,21,82,38,27
2024-09-20,637,905,513,184,1,0,-268,1.2417153996101364,733.6666666666666,637,88,52,57,12,96,9,58,77,22
2024-09-20,146,242,334,893,0,0,-96,0.437125748502994,586.3333333333334,0,62,55,56,32,67,6,30,54,96
2024-09-20,387,290,997,843,1,1,97,0.3881644934804413,390.0,387,20,62,72,31,69,72,10,58,3
2024-09-20,877,632,161,184,0,0,245,5.447204968944099,470.0,0,2,80,5,55,86,88,5,4,2
2024-09-20,115,326,355,588,0,0,-211,0.323943661971831,459.6666666666667,0,81,7,12,23,18,14,69,29,60
2024-09-20,810,412,660,164,0,1,398,1.2272727272727273,600.6666666666666,0,87,58,58,90,71,76,31,3,95
2024-09-20,500,728,447,745,1,0,-228,1.1185682326621924,475.0,500,9,44,85,3,12,45,38,14,3
2024-09-20,893,401,770,762,1,0,492,1.1597402597402597,734.3333333333334,893,26,26,91,87,64,89,47,34,64
2024-09-20,185,753,223,726,0,0,-568,0.8295964125560538,526.0,0,11,51,29,22,5,84,12,73,11
2024-09-20,349,559,581,163,2,0,-210,0.6006884681583476,475.6666666666667,698,6,17,99,28,70,86,58,54,12
2024-09-20,490,500,416,442,1,1,-10,1.1778846153846154,341.3333333333333,490,16,90,1,97,26,60,66,65,33
2024-09-20,881,650,603,974,1,0,231,1.4610281923714759,573.3333333333334,881,64,85,57,20,78,91,55,59,58
2024-09-20,434,492,818,451,0,1,-58,0.530562347188264,601.6666666666666,0,63,15,35,29,51,60,40,23,92
2024-09-20,728,966,147,257,2,0,-238,4.9523809523809526,681.0,1456,25,65,71,89,97,50,55,91,72
2024-09-20,618,863,508,688,0,1,-245,1.2165354330708662,593.3333333333334,0,14,4,44,19,86,37,34,21,30
2024-09-20,236,944,235,590,1,1,-708,1.004255319148936,527.3333333333334,236,32,81,8,15,47,11,37,43,70
2024-09-20,982,306,300,757,1,1,676,3.2733333333333334,612.0,982,61,2,64,66,87,87,80,31,12
2024-09-20,787,309,349,954,0,0,478,2.2550143266475646,668.3333333333334,0,46,90,76,48,78,76,66,94,53
2024-09-21,939,214,413,562,0,0,725,2.2736077481840193,902.6666666666666,0,94,80,49,57,98,65,33,82,1
2024-09-21,597,836,968,324,2,0,-239,0.6167355371900827,774.3333333333334,1194,34,79,78,43,67,53,75,50,32
2024-09-21,926,745,467,412,2,1,181,1.9828693790149894,820.6666666666666,1852,64,69,31,24,43,38,87,84,49
2024-09-21,826,350,528,714,1,0,476,1.5643939393939394,783.0,826,71,6,97,22,16,75,69,2,6
2024-09-21,576,318,929,958,2,0,258,0.620021528525296,776.0,1152,75,49,42,58,94,38,10,69,17
2024-09-21,693,506,906,912,2,0,187,0.7649006622516556,698.3333333333334,1386,82,13,94,0,37,77,26,31,50
2024-09-21,322,542,579,565,1,0,-220,0.5561312607944733,530.3333333333334,322,24,37,77,96,9,29,47,1,7
2024-09-21,471,702,413,187,1,1,-231,1.1404358353510895,495.3333333333333,471,56,78,53,14,53,47,23,87,54
2024-09-21,501,453,599,982,1,1,48,0.8363939899833055,431.3333333333333,501,31,46,46,80,90,82,17,58,75
2024-09-21,542,987,820,402,1,0,-445,0.6609756097560976,504.6666666666667,542,62,32,13,97,5,30,26,90,42
2024-09-21,589,657,454,779,0,0,-68,1.2973568281938326,544.0,0,11,42,47,80,5,24,53,72,58
2024-09-21,714,649,584,534,1,0,65,1.2226027397260273,615.0,714,62,90,54,51,51,67,54,76,29
2024-09-21,372,241,310,781,1,1,131,1.2,558.3333333333334,372,76,28,28,57,14,50,20,13,58
2024-09-21,625,711,803,234,1,0,-86,0.7783312577833126,570.3333333333334,625,91,56,46,40,67,12,58,50,8
2024-09-21,258,600,143,149,2,1,-342,1.8041958041958042,418.3333333333333,516,0,4,62,43,56,99,33,10,91
2024-09-21,251,939,640,531,1,1,-688,0.3921875,378.0,251,50,92,18,3,55,62,96,77,67
2024-09-21,719,801,670,439,0,0,-82,1.0731343283582089,409.3333333333333,0,69,95,90,76,6,41,57,79,38
2024-09-21,287,646,682,446,0,0,-359,0.4208211143695015,419.0,0,7,59,8,67,50,53,47,9,80
2024-09-21,912,758,191,745,1,0,154,4.774869109947644,639.3333333333334,912,67,69,36,6,57,66,53,83,10
2024-09-21,197,641,364,446,0,1,-444,0.5412087912087912,465.3333333333333,0,4,1,91,45,63,79,17,79,1
2024-09-21,230,945,994,748,2,1,-715,0.23138832997987926,446.3333333333333,460,88,69,51,8,25,89,2,57,22
2024-09-21,904,606,319,344,1,0,298,2.833855799373041,443.6666666666667,904,85,42,56,86,57,55,23,33,62
2024-09-22,270,695,541,208,0,1,-425,0.49907578558225507,468.0,0,91,3,87,32,30,18,0,79,21
2024-09-22,282,980,500,924,0,0,-698,0.564,485.3333333333333,0,38,55,27,32,65,45,5,77,60
2024-09-22,463,380,499,898,1,0,83,0.9278557114228457,338.3333333333333,463,22,92,35,83,91,14,18,52,25
2024-09-22,138,523,826,632,0,1,-385,0.16707021791767554,294.3333333333333,0,67,58,63,3,12,31,85,27,11
2024-09-22,626,955,998,189,1,1,-329,0.627254509018036,409.0,626,51,88,17,64,17,48,42,17,31
2024-09-22,987,369,888,395,0,1,618,1.1114864864864864,583.6666666666666,0,3,8,88,33,93,20,7,25,8
2024-09-22,596,253,675,211,2,1,343,0.882962962962963,736.3333333333334,1192,46,2,34,90,74,64,68,6,68
2024-09-22,615,713,957,912,0,0,-98,0.6426332288401254,732.6666666666666,0,20,89,67,84,12,69,51,44,89
2024-09-22,448,826,903,688,0,0,-378,0.49612403100775193,553.0,0,55,47,77,87,23,26,72,97,70
2024-09-22,496,761,589,276,1,0,-265,0.8421052631578947,519.6666666666666,496,65,42,38,78,56,22,46,44,92
2024-09-22,821,182,584,442,0,1,639,1.4058219178082192,588.3333333333334,0,58,90,89,98,28,46,84,70,32
2024-09-22,260,721,856,759,1,0,-461,0.3037383177570093,525.6666666666666,260,6,99,7,63,55,94,27,96,23
2024-09-22,115,998,569,200,2,1,-883,0.20210896309314588,398.6666666666667,230,48,95,87,24,53,11,45,34,88
2024-09-22,592,525,673,857,1,1,67,0.8796433878157504,322.3333333333333,592,15,0,79,54,4,84,3,51,94
2024-09-22,525,374,943,728,1,1,151,0.5567338282078473,410.6666666666667,525,16,56,83,8,34,65,87,20,92
2024-09-22,207,812,781,703,0,0,-605,0.26504481434058896,441.3333333333333,0,83,52,14,16,18,4,7,27,68
2024-09-22,993,383,544,500,2,1,610,1.8253676470588236,575.0,1986,86,15,6,20,54,8,60,95,37
2024-09-22,549,272,368,127,1,1,277,1.4918478260869565,583.0,549,97,50,16,59,76,19,16,43,10
2024-09-22,410,426,366,636,0,1,-16,1.1202185792349726,650.6666666666666,0,74,74,85,12,68,81,33,79,31
2024-09-22,838,817,153,157,0,1,21,5.477124183006536,599.0,0,33,89,85,2,43,62,19,55,63
2024-09-22,269,162,627,597,1,1,107,0.42902711323763953,505.6666666666667,269,32,54,63,67,77,85,79,9,71
2024-09-22,645,172,619,396,0,1,473,1.0420032310177707,584.0,0,25,0,11,3,37,71,73,22,19
2024-09-23,513,862,715,233,1,1,-349,0.7174825174825175,475.6666666666667,513,65,89,81,91,61,97,33,47,33
2024-09-23,350,735,158,430,1,1,-385,2.2151898734177213,502.6666666666667,350,62,27,55,6,21,72,42,51,41
2024-09-23,858,474,924,348,1,1,384,0.9285714285714286,573.6666666666666,858,86,52,45,25,72,70,9,14,7
2024-09-23,880,732,139,649,2,1,148,6.330935251798561,696.0,1760,40,57,46,74,39,29,93,54,65
2024-09-23,240,607,336,174,1,1,-367,0.7142857142857143,659.3333333333334,240,85,72,78,23,25,81,29,42,20
2024-09-23,373,886,485,753,0,1,-513,0.7690721649484537,497.6666666666667,0,57,59,15,9,4,90,24,49,78
2024-09-23,515,497,705,933,2,0,18,0.7304964539007093,376.0,1030,97,58,68,12,92,15,56,5,69
2024-09-23,707,219,833,267,0,0,488,0.8487394957983193,531.6666666666666,0,78,21,1,43,53,84,62,32,4
2024-09-23,838,536,815,870,2,1,302,1.0282208588957056,686.6666666666666,1676,9,7,91,38,85,4,70,61,66
2024-09-23,990,928,749,602,2,1,62,1.321762349799733,845.0,1980,14,48,53,18,48,28,46,54,42
2024-09-23,138,775,399,984,2,1,-637,0.3458646616541353,655.3333333333334,276,41,41,26,50,2,46,83,38,15
2024-09-23,913,564,494,454,2,0,349,1.8481781376518218,680.3333333333334,1826,92,26,30,18,91,21,80,11,98
2024-09-23,128,385,306,324,0,0,-257,0.41830065359477125,393.0,0,56,38,40,75,37,77,2,99,72
2024-09-23,576,364,435,763,1,0,212,1.3241379310344827,539.0,576,86,82,35,51,13,56,45,30,34
2024-09-23,417,419,692,630,0,1,-2,0.6026011560693642,373.6666666666667,0,16,24,46,85,46,82,35,73,82
2024-09-23,344,772,829,245,1,1,-428,0.4149577804583836,445.6666666666667,344,59,37,42,46,13,34,25,52,42
2024-09-23,847,475,613,340,0,1,372,1.3817292006525286,536.0,0,8,84,64,29,74,87,9,33,97
2024-09-23,796,919,277,983,2,1,-123,2.8736462093862816,662.3333333333334,1592,35,23,49,45,72,59,33,40,38
2024-09-23,371,188,495,992,2,0,183,0.7494949494949495,671.3333333333334,742,72,23,92,75,37,69,77,9,9
2024-09-23,539,753,470,443,1,1,-214,1.146808510638298,568.6666666666666,539,79,59,0,92,63,59,7,51,73
2024-09-23,847,302,957,848,1,0,545,0.8850574712643678,585.6666666666666,847,35,82,71,20,43,57,54,74,19
2024-09-23,338,920,890,134,0,0,-582,0.3797752808988764,574.6666666666666,0,47,49,56,74,69,2,90,56,0
2024-09-24,476,838,757,801,1,1,-362,0.6287978863936592,553.6666666666666,476,50,65,15,47,64,33,9,77,5
2024-09-24,365,433,417,100,0,0,-68,0.8752997601918465,393.0,0,96,13,27,61,24,44,56,2,52
2024-09-24,458,321,835,252,1,0,137,0.548502994011976,433.0,458,94,52,85,57,15,49,78,56,45
2024-09-24,439,140,468,528,1,0,299,0.938034188034188,420.6666666666667,439,69,31,81,17,14,1,85,32,65
2024-09-24,488,807,483,607,1,0,-319,1.010351966873706,461.6666666666667,488,73,95,21,58,97,14,44,6,37
2024-09-24,676,167,161,225,2,1,509,4.198757763975156,534.3333333333334,1352,79,91,40,90,80,36,49,3,32
2024-09-24,788,875,905,590,2,1,-87,0.8707182320441988,650.6666666666666,1576,67,47,75,47,2,14,63,38,66
2024-09-24,102,613,604,581,0,0,-511,0.16887417218543047,522.0,0,21,38,18,62,66,59,94,47,99
2024-09-24,528,972,338,444,1,1,-444,1.5621301775147929,472.6666666666667,528,76,39,88,11,36,95,1,73,76
2024-09-24,241,736,294,837,0,0,-495,0.8197278911564626,290.3333333333333,0,79,41,49,86,80,84,44,78,34
2024-09-24,475,721,777,320,1,1,-246,0.6113256113256114,414.6666666666667,475,92,76,58,33,54,63,94,15,78
2024-09-24,769,697,321,822,2,1,72,2.3956386292834893,495.0,1538,5,75,68,60,37,80,61,37,44
2024-09-24,423,731,160,124,2,1,-308,2.64375,555.6666666666666,846,25,7,33,86,62,97,13,3,21
2024-09-24,245,226,228,627,1,1,19,1.0745614035087718,479.0,245,74,78,38,52,0,95,73,3,67
2024-09-24,392,354,784,281,1,1,38,0.5,353.3333333333333,392,87,25,73,24,70,51,93,99,16
2024-09-24,764,794,255,598,2,0,-30,2.996078431372549,467.0,1528,92,11,6,61,89,22,99,26,4
2024-09-24,531,115,477,940,2,1,416,1.1132075471698113,562.3333333333334,1062,2,42,51,3,18,98,14,85,84
2024-09-24,804,576,721,740,0,0,228,1.115117891816921,699.6666666666666,0,51,50,59,93,51,36,13,85,56
2024-09-24,684,161,880,141,2,0,523,0.7772727272727272,673.0,1368,73,90,51,93,29,40,30,16,87
2024-09-24,498,980,967,580,1,1,-482,0.5149948293691831,662.0,498,59,81,78,12,54,56,28,97,94
2024-09-24,916,531,889,947,0,0,385,1.03037120359955,699.3333333333334,0,62,99,23,41,13,96,26,95,39
2024-09-24,988,769,685,847,1,1,219,1.4423357664233576,800.6666666666666,988,64,62,25,48,12,24,84,69,29
2024-09-25,443,367,536,971,0,0,76,0.8264925373134329,782.3333333333334,0,51,48,89,77,83,36,8,53,41
2024-09-25,239,134,306,538,1,0,105,0.7810457516339869,556.6666666666666,239,89,26,89,55,89,39,19,96,6
2024-09-25,286,878,487,501,2,1,-592,0.5872689938398358,322.6666666666667,572,75,8,9,46,26,84,98,7,70
2024-09-25,904,675,579,645,1,1,229,1.5613126079447324,476.3333333333333,904,13,38,16,7,88,45,57,52,90
2024-09-25,160,593,890,444,0,1,-433,0.1797752808988764,450.0,0,88,64,77,54,8,59,78,99,87
2024-09-25,479,661,986,992,1,1,-182,0.48580121703853957,514.3333333333334,479,71,70,1,87,40,97,87,4,18
2024-09-25,809,568,937,144,0,0,241,0.8633938100320171,482.6666666666667,0,67,89,76,17,47,18,48,68,40
2024-09-25,906,866,439,745,1,1,40,2.06378132118451,731.3333333333334,906,27,70,26,34,11,90,56,46,33
2024-09-25,539,760,968,120,2,0,-221,0.5568181818181818,751.3333333333334,1078,70,6,72,88,9,8,15,73,21
2024-09-25,418,424,439,733,2,0,-6,0.9521640091116174,621.0,836,9,71,70,80,5,68,99,39,51
2024-09-25,401,403,303,169,1,0,-2,1.3234323432343233,452.6666666666667,401,56,79,47,31,33,4,74,6,90
2024-09-25,443,375,260,963,1,0,68,1.7038461538461538,420.6666666666667,443,99,66,73,23,51,88,7,11,5
2024-09-25,110,968,639,972,1,0,-858,0.17214397496087636,318.0,110,65,9,8,6,40,25,66,93,73
2024-09-25,161,783,491,147,0,0,-622,0.32790224032586557,238.0,0,89,70,85,12,82,18,18,24,94
2024-09-25,944,300,868,590,1,1,644,1.087557603686636,405.0,944,49,84,22,90,5,29,66,27,24
2024-09-25,325,544,776,650,1,0,-219,0.41881443298969073,476.6666666666667,325,13,52,70,68,1,99,35,42,65
2024-09-25,252,423,674,386,0,0,-171,0.37388724035608306,507.0,0,15,94,72,99,14,47,88,76,9
2024-09-25,810,134,633,109,2,0,676,1.2796208530805686,462.3333333333333,1620,53,86,26,89,16,15,59,46,73
2024-09-25,663,581,169,641,1,1,82,3.923076923076923,575.0,663,42,56,87,41,15,70,35,48,25
2024-09-25,871,827,992,855,1,1,44,0.8780241935483871,781.3333333333334,871,41,90,92,30,27,17,10,85,4
2024-09-25,670,579,504,373,2,0,91,1.3293650793650793,734.6666666666666,1340,80,85,80,73,84,55,50,53,85
2024-09-25,683,164,707,699,2,1,519,0.9660537482319661,741.3333333333334,1366,21,26,83,25,71,20,79,17,67
2024-09-26,759,107,774,855,0,0,652,0.9806201550387597,704.0,0,67,53,70,85,9,30,54,26,97
2024-09-26,960,400,690,480,1,1,560,1.391304347826087,800.6666666666666,960,18,3,42,75,9,0,53,71,70
2024-09-26,674,442,616,428,1,0,232,1.094155844155844,797.6666666666666,674,65,87,6,31,9,2,16,5,49
2024-09-26,409,530,927,578,0,1,-121,0.4412081984897519,681.0,0,38,22,91,90,72,94,61,74,16
2024-09-26,984,523,219,114,2,1,461,4.493150684931507,689.0,1968,72,47,82,96,27,24,41,92,10
2024-09-26,342,431,913,615,0,1,-89,0.37458926615553123,578.3333333333334,0,18,82,62,51,23,7,23,68,52
2024-09-26,592,537,789,290,2,0,55,0.7503168567807351,639.3333333333334,1184,15,41,83,19,18,64,16,70,49
2024-09-26,465,687,787,267,0,0,-222,0.590851334180432,466.3333333333333,0,53,2,43,39,96,61,47,21,7
2024-09-26,429,273,316,620,2,0,156,1.3575949367088607,495.3333333333333,858,24,90,38,58,67,6,83,58,91
2024-09-26,206,658,155,720,0,1,-452,1.3290322580645162,366.6666666666667,0,17,2,39,76,55,6,85,46,96
2024-09-26,325,626,465,236,2,1,-301,0.6989247311827957,320.0,650,22,27,6,13,66,7,69,67,61
2024-09-26,924,972,798,253,2,0,-48,1.1578947368421053,485.0,1848,84,62,69,43,41,18,6,31,88
2024-09-26,317,758,603,487,2,1,-441,0.5257048092868989,522.0,634,10,80,24,85,11,16,13,82,84
2024-09-26,852,125,843,308,2,0,727,1.01067615658363,697.6666666666666,1704,38,30,58,81,17,10,10,96,75
2024-09-26,605,919,866,371,2,0,-314,0.6986143187066974,591.3333333333334,1210,67,9,12,47,22,48,11,0,89
2024-09-26,358,704,554,242,1,0,-346,0.6462093862815884,605.0,358,24,48,85,92,83,10,4,53,28
2024-09-26,987,505,203,710,2,0,482,4.862068965517241,650.0,1974,62,85,80,42,5,40,4,45,98
2024-09-26,873,331,176,988,1,1,542,4.9602272727272725,739.3333333333334,873,95,93,85,15,52,61,19,40,43
2024-09-26,616,632,329,919,2,1,-16,1.872340425531915,825.3333333333334,1232,29,20,97,34,97,51,53,40,44
2024-09-26,872,918,357,168,1,1,-46,2.442577030812325,787.0,872,44,99,61,52,41,65,54,7,28
2024-09-26,153,649,363,346,1,0,-496,0.4214876033057851,547.0,153,89,52,7,33,65,67,57,31,87
2024-09-26,146,887,430,360,0,1,-741,0.3395348837209302,390.3333333333333,0,60,86,44,2,29,91,78,29,58
2024-09-27,826,604,281,887,2,0,222,2.9395017793594307,375.0,1652,99,75,17,67,8,96,89,45,14
2024-09-27,788,768,992,178,0,0,20,0.7943548387096774,586.6666666666666,0,50,88,87,4,90,74,96,91,69
2024-09-27,620,278,867,757,0,0,342,0.7151095732410612,744.6666666666666,0,97,53,59,9,41,66,29,51,95
2024-09-27,198,231,649,722,2,0,-33,0.3050847457627119,535.3333333333334,396,8,56,59,51,33,39,23,95,43
2024-09-27,119,922,787,869,0,0,-803,0.15120711562897077,312.3333333333333,0,75,19,1,28,39,4,86,88,97
2024-09-27,989,554,126,704,2,0,435,7.849206349206349,435.3333333333333,1978,1,48,65,95,87,84,72,97,35
2024-09-27,852,447,375,624,0,1,405,2.272,653.3333333333334,0,4,6,90,30,16,21,2,60,83
2024-09-27,672,639,751,871,2,1,33,0.8948069241011984,837.6666666666666,1344,61,28,13,65,28,36,99,96,56
2024-09-27,990,871,398,720,2,1,119,2.487437185929648,838.0,1980,68,47,47,75,99,10,47,12,63
2024-09-27,589,505,898,429,2,1,84,0.655902004454343,750.3333333333334,1178,51,92,55,90,49,43,70,88,75
2024-09-27,518,175,190,288,1,0,343,2.7263157894736842,699.0,518,85,12,11,68,75,85,21,39,98
2024-09-27,789,678,579,194,0,0,111,1.3626943005181347,632.0,0,4,2,95,36,94,52,13,60,37
2024-09-27,949,953,672,716,1,1,-4,1.412202380952381,752.0,949,58,1,91,26,48,76,47,43,16
2024-09-27,161,591,557,107,0,1,-430,0.289048473967684,633.0,0,67,15,54,86,72,60,28,61,26
2024-09-27,244,293,550,166,0,1,-49,0.44363636363636366,451.3333333333333,0,8,93,27,32,60,66,49,43,16
2024-09-27,315,261,464,595,0,1,54,0.6788793103448276,240.0,0,92,5,88,67,82,12,79,47,62
2024-09-27,102,446,958,290,1,1,-344,0.10647181628392484,220.33333333333334,102,21,44,3,58,45,91,97,73,10
2024-09-27,259,460,774,465,0,1,-201,0.33462532299741604,225.33333333333334,0,26,70,89,63,45,10,9,58,63
2024-09-27,838,868,450,867,1,1,-30,1.8622222222222222,399.6666666666667,838,9,4,35,84,16,10,70,56,38
2024-09-27,880,683,754,620,2,1,197,1.16710875331565,659.0,1760,79,55,49,87,65,84,88,94,1
2024-09-27,219,186,499,216,0,0,33,0.43887775551102204,645.6666666666666,0,60,70,2,43,4,84,26,10,65
2024-09-27,992,361,352,366,0,0,631,2.8181818181818183,697.0,0,50,97,0,94,53,6,78,24,53
2024-09-28,188,313,880,710,2,0,-125,0.21363636363636362,466.3333333333333,376,9,31,16,87,15,16,95,60,28
2024-09-28,428,764,980,584,2,0,-336,0.43673469387755104,536.0,856,5,48,70,48,80,47,27,45,44
2024-09-28,679,821,902,608,0,1,-142,0.7527716186252772,431.6666666666667,0,61,12,61,52,90,13,8,53,87
2024-09-28,456,672,558,397,2,0,-216,0.8172043010752689,521.0,912,4,29,47,73,6,62,70,33,87
2024-09-28,709,879,798,263,1,1,-170,0.8884711779448622,614.6666666666666,709,69,24,61,48,7,63,79,83,79
2024-09-28,366,361,598,475,1,0,5,0.6120401337792643,510.3333333333333,366,62,84,68,65,71,96,25,6,30
2024-09-28,716,829,607,752,0,1,-113,1.1795716639209226,597.0,0,55,59,18,94,86,74,98,96,48
2024-09-28,422,382,403,367,1,1,40,1.0471464019851116,501.3333333333333,422,58,58,33,62,95,76,80,61,8
2024-09-28,734,747,600,648,1,0,-13,1.2233333333333334,624.0,734,62,84,98,24,81,64,86,56,26
2024-09-28,640,566,902,173,0,0,74,0.7095343680709535,598.6666666666666,0,88,27,48,3,37,33,7,98,55
2024-09-28,748,479,697,607,2,1,269,1.0731707317073171,707.3333333333334,1496,58,57,79,50,53,8,1,92,77
